FirstName,LastName,TransactionDate,Product,Price,Region,Segment
Emma,Martinez,2021-10-07,Tablet,814.38,Illinois,Frequent Buyer
Daniel,Williams,2021-10-07,Smartwatch,595.51,Illinois,Premium Buyer
Emily,Garcia,2021-10-07,Headphones,220.31,New York,Frequent Buyer
James,Garcia,2021-10-07,Tablet,522.13,Texas,Occasional Buyer
John,Williams,2021-10-08,Headphones,137.09,California,Occasional Buyer
Emily,Brown,2021-10-08,,841.22,Illinois,
Emily,Wilson,2021-10-08,Headphones,39.88,Texas,Price-Sensitive
James,Jones,2021-10-08,Smartphone,634.1,New York,Price-Sensitive
Sarah,Jones,2021-10-08,Smartwatch,147.81,New York,Price-Sensitive
James,Johnson,2021-10-09,Laptop,1279.66,Florida,Frequent Buyer
Emily,Davis,2021-10-09,Smartwatch,582.94,New York,Occasional Buyer
Sophia,Johnson,2021-10-09,Laptop,1145.92,New York,Premium Buyer
Olivia,Martinez,2021-10-09,Laptop,1493.31,New York,Frequent Buyer
Emily,Smith,2021-10-09,Headphones,113.25,Michigan,Occasional Buyer
James,Jones,2021-10-09,Tablet,487.54,New York,Price-Sensitive
Sophia,Jones,2021-10-09,Laptop,1442.82,California,Frequent Buyer
Daniel,Martinez,2021-10-09,Tablet,510.19,Michigan,Price-Sensitive
Sophia,Jones,2021-10-09,Smartwatch,525.16,California,Frequent Buyer
Daniel,Smith,2021-10-10,Smartwatch,338.87,New York,Frequent Buyer
Olivia,Martinez,2021-10-10,Smartphone,922.82,Illinois,Frequent Buyer
James,Davis,2021-10-10,Laptop,1108.28,Georgia,Frequent Buyer
Emily,Johnson,2021-10-10,Headphones,145.72,Michigan,Occasional Buyer
Sarah,Jones,2021-10-10,Smartwatch,242.14,New York,Price-Sensitive
Emily,Miller,2021-10-10,Laptop,1104.34,Michigan,Price-Sensitive
David,Miller,2021-10-10,Tablet,300.57,,Occasional Buyer
John,Martinez,2021-10-10,Smartphone,1091.86,California,Occasional Buyer
Emily,Miller,2021-10-11,Headphones,41.02,Michigan,Price-Sensitive
Emily,Brown,2021-10-11,Laptop,844.43,Illinois,Frequent Buyer
Sarah,Brown,2021-10-11,Headphones,103.71,New York,Frequent Buyer
Emma,Garcia,2021-10-11,Laptop,2014.01,Georgia,Frequent Buyer
John,Williams,2021-10-11,Headphones,193.2,California,Occasional Buyer
James,Jones,2021-10-11,Tablet,333.74,New York,Price-Sensitive
Daniel,Williams,2021-10-11,Smartwatch,192.25,Illinois,Price-Sensitive
John,Wilson,2021-10-11,Smartwatch,181.49,New York,Price-Sensitive
Michael,Williams,2021-10-11,Headphones,245.71,Illinois,Price-Sensitive
Olivia,Jones,2021-10-12,Tablet,456.41,Michigan,Premium Buyer
Sarah,Davis,2021-10-12,Headphones,157.35,California,Price-Sensitive
Emily,Brown,2021-10-12,Tablet,907.11,Illinois,Frequent Buyer
Emily,Miller,2021-10-12,,1695.63,Michigan,
Olivia,Martinez,2021-10-12,Laptop,1791.11,Illinois,Frequent Buyer
Daniel,Williams,2021-10-12,Headphones,342.2,Illinois,Premium Buyer
John,Williams,2021-10-13,Headphones,182.69,California,Occasional Buyer
James,Jones,2021-10-13,Smartwatch,532.49,Florida,Occasional Buyer
David,Brown,2021-10-13,,,Georgia,Premium Buyer
Emily,Brown,2021-10-13,Laptop,2003.63,Illinois,Frequent Buyer
Daniel,Martinez,2021-10-13,Tablet,322.6,Florida,Price-Sensitive
Sarah,Jones,2021-10-13,Smartwatch,391.43,New York,Price-Sensitive
Olivia,Wilson,2021-10-13,Headphones,207.8,New York,Premium Buyer
Daniel,Williams,2021-10-13,Tablet,590.21,Illinois,Price-Sensitive
James,Smith,2021-10-13,Smartphone,1148.67,Michigan,Occasional Buyer
Michael,Williams,2021-10-13,Headphones,,Illinois,Price-Sensitive
Sophia,Johnson,2021-10-14,Smartwatch,430.41,New York,Premium Buyer
Sophia,Johnson,2021-10-14,Smartwatch,356.32,New York,Premium Buyer
John,Johnson,2021-10-14,Laptop,879.82,Texas,Price-Sensitive
Michael,Williams,2021-10-14,Headphones,68.15,Illinois,Price-Sensitive
Michael,Williams,2021-10-14,,60.97,,Price-Sensitive
Daniel,Brown,2021-10-14,,103.73,New York,
Emily,Johnson,2021-10-14,Laptop,1223.0,Michigan,Occasional Buyer
Sophia,Williams,2021-10-14,Smartphone,920.78,New York,Frequent Buyer
Olivia,Miller,2021-10-14,Laptop,1130.72,New York,Frequent Buyer
James,Miller,2021-10-14,Smartwatch,212.7,Illinois,Frequent Buyer
John,Williams,2021-10-14,Headphones,277.31,California,Occasional Buyer
John,Martinez,2021-10-15,Smartwatch,152.42,Florida,Price-Sensitive
John,Johnson,2021-10-15,Smartwatch,309.71,Texas,Price-Sensitive
Olivia,Martinez,2021-10-15,Laptop,901.94,New York,Frequent Buyer
Michael,Williams,2021-10-15,Tablet,506.06,Illinois,Premium Buyer
Emily,Smith,2021-10-15,Laptop,868.17,Ohio,Frequent Buyer
John,Wilson,2021-10-15,Headphones,133.77,New York,Price-Sensitive
Emily,Williams,2021-10-15,Tablet,836.35,Florida,Frequent Buyer
Emily,Davis,2021-10-15,Smartphone,560.69,New York,Occasional Buyer
Daniel,Smith,2021-10-15,Tablet,795.17,New York,Frequent Buyer
Sophia,Williams,2021-10-16,Smartwatch,495.46,New York,Frequent Buyer
James,Smith,2021-10-16,Tablet,342.33,Georgia,Price-Sensitive
Michael,Williams,2021-10-16,Laptop,1083.08,Illinois,Price-Sensitive
Olivia,Wilson,2021-10-16,,524.56,Texas,Occasional Buyer
James,Miller,2021-10-16,Smartphone,881.34,Illinois,Frequent Buyer
John,Brown,2021-10-16,,1458.68,,Premium Buyer
Emily,Williams,2021-10-16,Smartphone,745.34,Florida,Frequent Buyer
Emily,Miller,2021-10-17,Smartwatch,124.92,Michigan,Price-Sensitive
Emily,Smith,2021-10-17,Headphones,111.17,Ohio,Frequent Buyer
Emily,Smith,2021-10-17,Headphones,144.62,Ohio,Frequent Buyer
Michael,Wilson,2021-10-17,Tablet,559.36,Georgia,Frequent Buyer
Olivia,Martinez,2021-10-17,Smartphone,579.73,New York,Frequent Buyer
James,Miller,2021-10-17,Headphones,179.16,Illinois,Frequent Buyer
Emily,Williams,2021-10-17,Smartphone,562.35,Florida,Price-Sensitive
Daniel,Garcia,2021-10-17,Smartphone,1345.95,Texas,Premium Buyer
Daniel,Williams,2021-10-17,Headphones,,,Premium Buyer
Emma,Garcia,2021-10-17,Headphones,296.66,Georgia,Frequent Buyer
Daniel,Williams,2021-10-17,Smartphone,740.66,Texas,Premium Buyer
Olivia,Wilson,2021-10-17,Laptop,2504.71,New York,Premium Buyer
James,Jones,2021-10-17,Tablet,577.38,Florida,Occasional Buyer
Sophia,Jones,2021-10-17,Headphones,265.17,California,Frequent Buyer
James,Miller,2021-10-17,Laptop,1096.74,Illinois,Frequent Buyer
James,Jones,2021-10-18,Tablet,353.3,Florida,Occasional Buyer
Emily,Davis,2021-10-18,Headphones,222.64,New York,Occasional Buyer
Sarah,Brown,2021-10-18,Smartwatch,239.73,New York,Frequent Buyer
James,Martinez,2021-10-18,Smartphone,,New York,
Emily,Miller,2021-10-18,,862.1,Michigan,Price-Sensitive
Sarah,Garcia,2021-10-18,Smartwatch,573.74,Ohio,Occasional Buyer
Sophia,Jones,2021-10-18,Smartphone,,California,Frequent Buyer
John,Johnson,2021-10-19,Smartwatch,217.44,Michigan,Occasional Buyer
John,Johnson,2021-10-19,Laptop,917.42,California,Price-Sensitive
Emma,Johnson,2021-10-19,Headphones,227.53,Illinois,Premium Buyer
John,Miller,2021-10-19,Laptop,556.3,Florida,Price-Sensitive
Emily,Williams,2021-10-19,Laptop,1587.21,Florida,Frequent Buyer
Michael,Williams,2021-10-20,,770.26,Illinois,
Emily,Davis,2021-10-20,Tablet,680.4,New York,Occasional Buyer
James,Jones,2021-10-20,Smartwatch,474.0,Florida,Occasional Buyer
John,Brown,2021-10-20,Laptop,1597.2,Ohio,Premium Buyer
Sophia,Williams,2021-10-20,Laptop,1347.92,New York,Frequent Buyer
Michael,Williams,2021-10-20,Smartwatch,298.61,Ohio,Frequent Buyer
James,Miller,2021-10-20,Tablet,742.03,Illinois,Frequent Buyer
Emma,Garcia,2021-10-21,Smartwatch,499.67,Georgia,Frequent Buyer
John,Wilson,2021-10-21,Headphones,225.85,New York,Price-Sensitive
Sophia,Davis,2021-10-21,Smartphone,620.58,Ohio,Price-Sensitive
Sarah,Jones,2021-10-21,Laptop,1289.55,Texas,Frequent Buyer
Sophia,Wilson,2021-10-21,Tablet,818.09,California,Occasional Buyer
James,Jones,2021-10-22,Smartphone,460.03,New York,Price-Sensitive
Emma,Garcia,2021-10-22,Headphones,197.73,Georgia,Frequent Buyer
Emma,Brown,2021-10-22,Headphones,57.94,California,Occasional Buyer
James,Smith,2021-10-22,Laptop,868.99,Georgia,Price-Sensitive
David,Martinez,2021-10-22,Headphones,180.22,Florida,Occasional Buyer
Sarah,Brown,2021-10-22,,314.52,New York,Frequent Buyer
Olivia,Martinez,2021-10-22,Tablet,367.21,,Frequent Buyer
James,Miller,2021-10-22,Laptop,1422.63,Illinois,Frequent Buyer
James,Miller,2021-10-22,Tablet,569.2,Illinois,Frequent Buyer
Emma,Garcia,2021-10-23,Laptop,1398.99,Georgia,Frequent Buyer
James,Martinez,2021-10-23,Smartwatch,497.79,New York,Premium Buyer
Sophia,Davis,2021-10-23,Smartphone,765.55,California,Frequent Buyer
Sarah,Davis,2021-10-23,Smartwatch,108.54,California,Price-Sensitive
David,Brown,2021-10-23,Smartwatch,567.31,Georgia,Premium Buyer
John,Williams,2021-10-24,Smartphone,798.68,California,Occasional Buyer
John,Johnson,2021-10-24,Smartwatch,387.64,Illinois,Price-Sensitive
Emily,Miller,2021-10-24,Tablet,546.19,Michigan,Price-Sensitive
Daniel,Williams,2021-10-24,Smartphone,1347.6,Texas,Premium Buyer
Sophia,Miller,2021-10-24,Smartphone,979.29,Florida,Premium Buyer
John,Smith,2021-10-24,Headphones,51.54,Ohio,Price-Sensitive
James,Smith,2021-10-24,Smartphone,656.17,Georgia,Price-Sensitive
John,Miller,2021-10-25,Laptop,548.24,Florida,Price-Sensitive
Sophia,Johnson,2021-10-25,Smartwatch,640.7,New York,Premium Buyer
Sophia,Williams,2021-10-25,Smartphone,1042.12,,Frequent Buyer
Sophia,Davis,2021-10-25,Laptop,864.76,Ohio,Price-Sensitive
David,Williams,2021-10-25,Headphones,143.24,California,Price-Sensitive
Emma,Martinez,2021-10-25,Smartphone,968.71,Illinois,Frequent Buyer
Sarah,Jones,2021-10-25,Laptop,742.93,New York,Price-Sensitive
John,Johnson,2021-10-26,Tablet,682.74,California,Price-Sensitive
Olivia,Martinez,2021-10-26,Laptop,1227.14,,Frequent Buyer
Emma,Brown,2021-10-26,Headphones,40.04,Ohio,Occasional Buyer
James,Johnson,2021-10-26,Headphones,318.89,Florida,Frequent Buyer
John,Johnson,2021-10-26,,412.96,Texas,
Sophia,Wilson,2021-10-26,Headphones,210.02,California,Occasional Buyer
Emily,Smith,2021-10-26,Smartphone,466.12,Ohio,Frequent Buyer
Emily,Smith,2021-10-26,Smartwatch,526.08,Illinois,Price-Sensitive
Sophia,Johnson,2021-10-27,Smartphone,935.63,New York,Premium Buyer
Sarah,Jones,2021-10-27,Tablet,559.06,New York,Price-Sensitive
Daniel,Williams,2021-10-27,Smartwatch,184.25,Michigan,Price-Sensitive
Emily,Williams,2021-10-27,Smartphone,878.33,Florida,Price-Sensitive
John,Johnson,2021-10-27,Laptop,631.72,Texas,Price-Sensitive
James,Martinez,2021-10-28,Tablet,713.29,New York,Premium Buyer
Sarah,Jones,2021-10-28,Tablet,503.63,Texas,Frequent Buyer
Sophia,Williams,2021-10-28,Headphones,258.07,New York,Frequent Buyer
Sophia,Johnson,2021-10-28,Smartphone,1464.96,New York,Premium Buyer
Emma,Brown,2021-10-28,Smartwatch,390.52,California,Occasional Buyer
John,Johnson,2021-10-28,Smartwatch,147.93,Illinois,Price-Sensitive
James,Davis,2021-10-28,Smartphone,890.98,Georgia,Frequent Buyer
David,Williams,2021-10-28,Smartphone,736.04,Ohio,Price-Sensitive
Michael,Williams,2021-10-28,Tablet,413.7,Illinois,Price-Sensitive
John,Johnson,2021-10-28,Laptop,,Illinois,
Daniel,Garcia,2021-11-01,Laptop,2982.8,Texas,Premium Buyer
John,Brown,2021-11-01,Smartphone,926.01,Ohio,Premium Buyer
Sophia,Williams,2021-11-01,Smartphone,792.63,New York,Frequent Buyer
Sophia,Jones,2021-11-01,Tablet,895.28,California,Frequent Buyer
John,Wilson,2021-11-01,Smartphone,796.21,,Price-Sensitive
John,Wilson,2021-11-01,Smartphone,647.78,New York,Price-Sensitive
Daniel,Williams,2021-11-01,Tablet,887.9,Texas,Premium Buyer
Olivia,Martinez,2021-11-02,Smartwatch,584.46,New York,Frequent Buyer
Emily,Smith,2021-11-02,Tablet,748.8,Ohio,Frequent Buyer
Sarah,Wilson,2021-11-02,Headphones,102.38,Texas,
Daniel,Williams,2021-11-02,Smartphone,1782.89,Illinois,Premium Buyer
Daniel,Brown,2021-11-03,Headphones,101.6,New York,Occasional Buyer
Emily,Smith,2021-11-03,Headphones,380.33,Ohio,Frequent Buyer
Emily,Miller,2021-11-03,Smartphone,1085.0,Michigan,Price-Sensitive
Emily,Garcia,2021-11-03,Tablet,614.07,New York,Frequent Buyer
David,Williams,2021-11-03,Laptop,880.94,California,Price-Sensitive
Sophia,Miller,2021-11-03,Smartwatch,428.32,Florida,Premium Buyer
Sophia,Miller,2021-11-04,Tablet,860.14,Florida,Premium Buyer
Emily,Williams,2021-11-04,Tablet,456.35,Florida,Frequent Buyer
Michael,Williams,2021-11-04,Headphones,117.04,Ohio,Frequent Buyer
Sarah,Jones,2021-11-04,Laptop,1214.57,Texas,Frequent Buyer
David,Williams,2021-11-04,Smartwatch,143.62,Ohio,Price-Sensitive
Michael,Davis,2021-11-04,Laptop,2449.27,Georgia,Premium Buyer
Olivia,Martinez,2021-11-04,Smartphone,1421.95,New York,Frequent Buyer
Emma,Brown,2021-11-04,Laptop,822.38,Ohio,Occasional Buyer
Sarah,Davis,2021-11-04,Headphones,229.33,California,Price-Sensitive
Sophia,Wilson,2021-11-05,Laptop,1247.54,California,Occasional Buyer
Sophia,Davis,2021-11-05,Headphones,185.76,Ohio,Price-Sensitive
Sarah,Garcia,2021-11-05,Smartwatch,242.43,Michigan,Price-Sensitive
Daniel,Williams,2021-11-05,Tablet,564.81,Illinois,Premium Buyer
Daniel,Smith,2021-11-05,Tablet,498.22,New York,Price-Sensitive
Emily,Wilson,2021-11-05,Smartwatch,648.87,Illinois,Occasional Buyer
Michael,Wilson,2021-11-05,Smartphone,951.64,Georgia,Frequent Buyer
Sarah,Davis,2021-11-05,Tablet,936.56,California,Price-Sensitive
David,Miller,2021-11-05,Smartphone,727.8,Michigan,Occasional Buyer
Daniel,Williams,2021-11-05,Smartwatch,508.85,Texas,Premium Buyer
David,Martinez,2021-11-05,Smartphone,1164.92,Florida,Occasional Buyer
Olivia,Smith,2021-11-05,Smartphone,1347.5,New York,Occasional Buyer
Sophia,Jones,2021-11-06,Smartwatch,491.91,California,Frequent Buyer
David,Martinez,2021-11-06,Laptop,853.92,Florida,Occasional Buyer
Sophia,Jones,2021-11-06,Smartwatch,394.38,California,Frequent Buyer
Sophia,Wilson,2021-11-06,Smartwatch,404.49,California,Occasional Buyer
Michael,Williams,2021-11-06,Headphones,302.61,Illinois,Price-Sensitive
Daniel,Smith,2021-11-06,Tablet,892.98,New York,Frequent Buyer
David,Brown,2021-11-06,Laptop,3076.29,Georgia,Premium Buyer
James,Smith,2021-11-07,Tablet,401.09,Michigan,Occasional Buyer
James,Davis,2021-11-07,Smartwatch,318.9,Georgia,Frequent Buyer
Sarah,Brown,2021-11-07,Smartphone,1331.64,Texas,Premium Buyer
Sophia,Miller,2021-11-07,Headphones,,Florida,Premium Buyer
John,Brown,2021-11-07,Tablet,1267.67,Ohio,Premium Buyer
Sarah,Williams,2021-11-07,Laptop,1982.71,New York,Occasional Buyer
David,Miller,2021-11-07,Tablet,594.0,Michigan,Occasional Buyer
James,Davis,2021-11-07,Headphones,61.16,Georgia,Frequent Buyer
Daniel,Smith,2021-11-08,Tablet,620.39,New York,Price-Sensitive
James,Johnson,2021-11-08,Smartwatch,480.25,Florida,Frequent Buyer
Sarah,Garcia,2021-11-08,Tablet,952.44,Michigan,Price-Sensitive
Sarah,Jones,2021-11-09,Tablet,,Georgia,Occasional Buyer
Daniel,Martinez,2021-11-09,Smartwatch,212.77,Michigan,Price-Sensitive
John,Brown,2021-11-09,Smartwatch,534.97,Ohio,Premium Buyer
Daniel,Smith,2021-11-09,Headphones,226.01,,
Daniel,Williams,2021-11-09,Tablet,486.94,Michigan,Price-Sensitive
John,Johnson,2021-11-09,,111.33,Michigan,Occasional Buyer
Emily,Williams,2021-11-09,Headphones,108.0,Florida,Price-Sensitive
Sophia,Miller,2021-11-10,Smartwatch,895.09,Florida,Premium Buyer
Michael,Williams,2021-11-10,Headphones,345.31,Ohio,Frequent Buyer
Emily,Garcia,2021-11-10,Smartphone,691.79,New York,Frequent Buyer
Emily,Miller,2021-11-10,Laptop,1705.3,Michigan,Price-Sensitive
Emily,Brown,2021-11-10,Smartwatch,557.87,Illinois,Frequent Buyer
Olivia,Wilson,2021-11-10,Tablet,1321.48,New York,Premium Buyer
Sarah,Brown,2021-11-10,Smartwatch,356.47,New York,Frequent Buyer
Daniel,Williams,2021-11-10,Headphones,361.9,Texas,Premium Buyer
Emily,Davis,2021-11-10,Headphones,465.71,Illinois,Premium Buyer
Sarah,Garcia,2021-11-10,Laptop,1358.19,,Price-Sensitive
Olivia,Martinez,2021-11-11,Tablet,858.69,Illinois,Frequent Buyer
Sophia,Williams,2021-11-11,Smartwatch,,New York,
Sophia,Davis,2021-11-11,Tablet,857.0,Ohio,Price-Sensitive
David,Williams,2021-11-11,Smartphone,949.0,California,Price-Sensitive
Emma,Garcia,2021-11-11,Headphones,314.2,Georgia,Frequent Buyer
Daniel,Smith,2021-11-11,Headphones,128.26,New York,Price-Sensitive
John,Williams,2021-11-11,,,,
Olivia,Wilson,2021-11-11,Laptop,1933.86,New York,Premium Buyer
Sarah,Brown,2021-11-12,Smartphone,1689.21,Texas,Premium Buyer
Emily,Davis,2021-11-12,Smartwatch,841.01,Illinois,Premium Buyer
Emma,Brown,2021-11-12,Smartwatch,425.79,California,Occasional Buyer
John,Johnson,2021-11-12,Headphones,105.76,Michigan,Occasional Buyer
Sophia,Johnson,2021-11-12,Smartwatch,189.46,Michigan,Occasional Buyer
Daniel,Smith,2021-11-12,Tablet,759.92,New York,Frequent Buyer
Sophia,Davis,2021-11-13,Smartwatch,609.58,California,Frequent Buyer
Emily,Wilson,2021-11-13,Laptop,1791.53,Illinois,Occasional Buyer
Emma,Johnson,2021-11-13,Headphones,401.14,Illinois,Premium Buyer
Sophia,Miller,2021-11-14,Smartphone,738.61,Florida,Premium Buyer
James,Smith,2021-11-14,Smartphone,415.82,Georgia,Price-Sensitive
Michael,Williams,2021-11-14,Smartphone,1519.71,Illinois,Premium Buyer
Daniel,Williams,2021-11-14,Laptop,938.8,Michigan,Price-Sensitive
Sophia,Miller,2021-11-14,Headphones,154.48,Florida,Premium Buyer
Emily,Martinez,2021-11-14,,457.57,,Price-Sensitive
Daniel,Williams,2021-11-15,Headphones,154.71,Illinois,Premium Buyer
Michael,Williams,2021-11-15,Smartphone,1687.11,Illinois,Premium Buyer
Olivia,Martinez,2021-11-15,Smartphone,1070.58,New York,Frequent Buyer
Sophia,Williams,2021-11-15,Laptop,1819.29,New York,Frequent Buyer
Sophia,Jones,2021-11-15,Laptop,1539.49,California,Frequent Buyer
Michael,Wilson,2021-11-15,Smartphone,1025.1,Georgia,Frequent Buyer
Sarah,Jones,2021-11-15,Smartphone,832.54,Texas,Frequent Buyer
Emily,Brown,2021-11-16,Laptop,1905.65,Illinois,Frequent Buyer
Emily,Davis,2021-11-16,Smartwatch,465.63,New York,Occasional Buyer
Emily,Wilson,2021-11-16,Smartphone,816.45,Illinois,Occasional Buyer
Daniel,Williams,2021-11-16,Headphones,242.29,Texas,Premium Buyer
Sarah,Brown,2021-11-16,Laptop,2095.97,Texas,Premium Buyer
James,Miller,2021-11-17,Smartwatch,233.9,Illinois,Frequent Buyer
Emily,Davis,2021-11-17,Tablet,942.4,Illinois,Premium Buyer
Sophia,Davis,2021-11-17,Smartwatch,561.46,,
Emily,Garcia,2021-11-17,Laptop,972.26,New York,Frequent Buyer
Sophia,Johnson,2021-11-17,Laptop,2571.86,New York,Premium Buyer
John,Johnson,2021-11-17,Smartwatch,436.63,Texas,Price-Sensitive
Daniel,Williams,2021-11-17,,883.11,Illinois,Premium Buyer
Emily,Smith,2021-11-17,Tablet,834.63,Ohio,Frequent Buyer
James,Miller,2021-11-17,Smartphone,1135.24,Illinois,Frequent Buyer
Sophia,Davis,2021-11-18,Smartphone,900.88,California,Frequent Buyer
Emily,Smith,2021-11-18,Smartphone,1125.43,Ohio,Frequent Buyer
Sarah,Brown,2021-11-18,Tablet,1193.95,Texas,Premium Buyer
Emma,Johnson,2021-11-18,Smartphone,1169.72,Illinois,Premium Buyer
Emily,Brown,2021-11-18,Smartphone,1504.02,Illinois,Frequent Buyer
James,Davis,2021-11-18,Tablet,740.15,Georgia,Frequent Buyer
Olivia,Martinez,2021-11-18,Smartphone,1181.56,Illinois,Frequent Buyer
Daniel,Martinez,2021-11-18,Tablet,398.7,Michigan,Price-Sensitive
James,Miller,2021-11-18,Headphones,188.84,Illinois,Frequent Buyer
Daniel,Smith,2021-11-19,Laptop,787.84,New York,Price-Sensitive
David,Brown,2021-11-19,Smartphone,,Georgia,
Daniel,Williams,2021-11-19,Tablet,676.21,Illinois,Price-Sensitive
David,Martinez,2021-11-19,Smartphone,1299.99,Florida,Occasional Buyer
Olivia,Martinez,2021-11-20,Smartwatch,459.62,New York,Frequent Buyer
Olivia,Martinez,2021-11-20,Tablet,837.73,Illinois,Frequent Buyer
John,Brown,2021-11-20,Laptop,3002.99,Ohio,Premium Buyer
Sarah,Garcia,2021-11-20,Tablet,343.53,Michigan,Price-Sensitive
Sarah,Wilson,2021-11-20,Smartphone,1417.1,Texas,Premium Buyer
Sarah,Williams,2021-11-20,Headphones,66.07,California,Price-Sensitive
Michael,Williams,2021-11-21,Smartwatch,303.13,Illinois,Price-Sensitive
Emma,Brown,2021-11-21,Headphones,89.42,Ohio,Occasional Buyer
John,Wilson,2021-11-21,Tablet,891.49,New York,Price-Sensitive
Emily,Davis,2021-11-21,Smartphone,1143.64,Illinois,Premium Buyer
Daniel,Williams,2021-11-21,Smartphone,1257.04,Texas,Premium Buyer
Sophia,Wilson,2021-11-21,Headphones,266.33,Texas,Premium Buyer
James,Johnson,2021-11-21,Smartphone,778.97,Florida,Frequent Buyer
Sophia,Johnson,2021-11-21,Smartphone,1799.65,New York,Premium Buyer
Sophia,Jones,2021-11-21,Smartwatch,673.44,California,Frequent Buyer
Emily,Smith,2021-11-22,Laptop,841.66,Illinois,Price-Sensitive
John,Brown,2021-11-22,Smartwatch,855.04,Ohio,Premium Buyer
John,Brown,2021-11-22,Smartphone,1239.51,Ohio,Premium Buyer
Emily,Martinez,2021-11-22,Headphones,,New York,Price-Sensitive
Michael,Wilson,2021-11-22,Laptop,1790.31,California,Occasional Buyer
Daniel,Martinez,2021-11-22,Smartwatch,177.47,Michigan,Price-Sensitive
David,Miller,2021-11-22,Smartphone,1349.95,Michigan,Occasional Buyer
Michael,Davis,2021-11-22,Tablet,711.99,Georgia,Premium Buyer
Sophia,Wilson,2021-11-22,Tablet,1244.11,Texas,Premium Buyer
Emily,Garcia,2021-11-22,Headphones,203.05,New York,Frequent Buyer
James,Smith,2021-11-23,Laptop,1438.69,Michigan,Occasional Buyer
Michael,Williams,2021-11-23,Laptop,1418.52,Illinois,Price-Sensitive
Emma,Brown,2021-11-23,Tablet,687.15,Ohio,Occasional Buyer
Sarah,Williams,2021-11-23,Tablet,369.98,California,Price-Sensitive
Olivia,Martinez,2021-11-23,Smartwatch,273.73,Illinois,Frequent Buyer
Sophia,Wilson,2021-11-23,Smartwatch,200.17,California,Occasional Buyer
Emma,Garcia,2021-11-23,Headphones,90.15,Georgia,Frequent Buyer
James,Miller,2021-11-23,Laptop,2416.76,Illinois,Frequent Buyer
Michael,Williams,2021-11-23,Tablet,771.6,Ohio,Frequent Buyer
Sophia,Williams,2021-11-23,Tablet,749.54,New York,Frequent Buyer
James,Miller,2021-11-23,Laptop,2598.95,Illinois,
Sarah,Williams,2021-11-23,Headphones,99.23,California,Price-Sensitive
Emily,Smith,2021-11-24,Headphones,55.72,Michigan,Occasional Buyer
Sarah,Davis,2021-11-24,Headphones,166.05,California,Price-Sensitive
Daniel,Smith,2021-11-24,Smartphone,1258.89,New York,Frequent Buyer
James,Davis,2021-11-24,Smartwatch,450.75,Georgia,Frequent Buyer
Emily,Davis,2021-11-24,Tablet,1055.76,Illinois,Premium Buyer
Michael,Wilson,2021-11-24,Smartphone,1181.15,California,Occasional Buyer
Sarah,Williams,2021-11-24,Headphones,356.85,New York,Occasional Buyer
Daniel,Williams,2021-11-24,Smartwatch,260.51,Michigan,Price-Sensitive
Sophia,Wilson,2021-11-24,Tablet,909.58,California,Occasional Buyer
Emily,Brown,2021-11-24,Smartphone,784.27,Illinois,Frequent Buyer
John,Wilson,2021-11-24,Headphones,256.67,New York,Price-Sensitive
John,Smith,2021-11-25,Smartwatch,416.75,Ohio,Price-Sensitive
David,Martinez,2021-11-25,Headphones,227.59,Florida,Occasional Buyer
James,Smith,2021-11-25,Smartphone,928.18,Michigan,Occasional Buyer
Sophia,Davis,2021-11-25,Smartwatch,374.13,California,Frequent Buyer
David,Brown,2021-11-25,Smartphone,1071.03,Georgia,Occasional Buyer
David,Brown,2021-11-25,Smartwatch,562.0,Georgia,Premium Buyer
Emma,Garcia,2021-11-25,Headphones,119.61,Georgia,Frequent Buyer
John,Brown,2021-11-25,Tablet,494.51,Ohio,Premium Buyer
Emily,Davis,2021-11-26,Smartphone,1361.47,Illinois,Premium Buyer
Emma,Johnson,2021-11-26,Smartwatch,595.53,Illinois,Premium Buyer
Michael,Wilson,2021-11-26,Tablet,553.78,Georgia,Frequent Buyer
Emily,Davis,2021-11-26,Tablet,839.76,Illinois,Premium Buyer
Emma,Brown,2021-11-26,Laptop,2028.71,California,Occasional Buyer
Daniel,Brown,2021-11-26,Laptop,1628.06,New York,Occasional Buyer
David,Brown,2021-11-27,Smartphone,,Georgia,
David,Williams,2021-11-27,Smartwatch,170.49,California,Price-Sensitive
Emily,Davis,2021-11-27,Laptop,1219.99,Illinois,Premium Buyer
John,Brown,2021-11-27,Smartwatch,820.51,Ohio,Premium Buyer
Daniel,Smith,2021-11-27,Smartwatch,589.36,New York,Frequent Buyer
Sarah,Garcia,2021-11-27,Smartwatch,230.33,Michigan,Price-Sensitive
Sarah,Williams,2021-11-27,Smartwatch,455.08,New York,Occasional Buyer
John,Johnson,2021-11-28,Smartphone,931.43,Texas,Price-Sensitive
John,Johnson,2021-11-28,Smartwatch,436.09,Michigan,Occasional Buyer
Sophia,Jones,2021-11-28,Tablet,997.24,California,Frequent Buyer
David,Brown,2021-11-28,Smartwatch,426.9,Georgia,Occasional Buyer
Daniel,Williams,2021-11-28,Laptop,2889.21,Texas,Premium Buyer
John,Smith,2021-11-28,Tablet,741.49,Ohio,Price-Sensitive
Emily,Williams,2021-11-28,Smartwatch,445.48,Florida,Frequent Buyer
Sarah,Jones,2021-11-28,Tablet,484.11,New York,Price-Sensitive
Michael,Williams,2021-11-28,Smartphone,973.47,Illinois,Premium Buyer
